customerID,SeniorCitizen,tenure,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Charges_per_Month,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes
6867-ACCZI,False,-0.10869565217391304,Yes,Yes,No,Yes,Two year,Yes,Mailed check,-0.3284268629254829,-0.055940904893813426,No,-0.37154986118930905,False,True,True,False,True,False,False,False,False,True,False,True
5939-XAIXZ,False,-0.21739130434782608,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.2621895124195031,-0.10742751615881804,No,-0.2959513857387307,False,False,False,True,False,True,False,False,False,False,False,False
9054-FOWNV,False,-0.15217391304347827,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.3385464581416745,0.14409602954755316,No,0.2840437044203345,True,True,True,True,False,True,True,False,False,False,False,False
2683-BPJSO,False,0.0,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.2594296228150876,0.31604801477377653,Yes,0.272615065812152,True,True,False,True,False,True,True,False,False,True,False,False
2157-MXBJS,False,-0.34782608695652173,No,Yes,Yes,Yes,One year,Yes,Mailed check,0.09107635694572223,-0.12056140350877188,Yes,0.1064241298182485,True,True,False,True,False,True,False,False,False,False,False,False
8207-VVMYB,False,0.8913043478260869,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.8160073597056118,0.18008494921514315,No,-0.7734268537491642,False,True,False,True,False,True,False,True,True,False,True,False
9732-EQMWY,False,0.43478260869565216,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.5344986200551981,1.0718448753462604,No,0.596778262569707,False,True,False,True,False,False,True,False,False,False,False,False
9360-AHGNL,True,0.30434782608695654,No,Yes,Yes,Yes,One year,Yes,Mailed check,0.721251149954002,1.0143010156971377,Yes,0.7781678707965237,False,True,False,True,False,True,True,False,False,True,False,True
1087-UDSIH,False,-0.5652173913043478,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.9337626494940202,-0.39526500461680514,Yes,-0.9357819043121365,False,False,False,True,False,False,False,True,True,False,True,False
5269-NRGDP,False,0.2826086956521739,No,Yes,Yes,Yes,One year,No,Electronic check,0.05151793928242892,0.4995826408125577,No,0.05854176937669571,True,True,True,True,False,False,False,False,False,False,False,True
6195-MELTI,False,0.6086956521739131,Yes,No,No,No,One year,Yes,Mailed check,-0.28886844526218947,0.5133074792243767,No,-0.2852140636034503,True,False,False,True,False,False,False,False,False,False,False,True
5485-WUYWF,True,-0.5869565217391305,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),-0.07267709291628315,-0.38498245614035087,Yes,-0.42838649307547494,True,False,False,True,False,False,False,False,False,True,False,False
2121-JAFOM,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.831646734130635,2.0431911357340717,No,0.8360063973683656,False,True,False,True,False,True,True,False,False,True,False,True
8818-DOPVL,True,0.3695652173913043,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.6274149034038641,1.0242289935364728,No,0.6558453785405952,False,False,False,True,False,True,True,False,False,False,False,False
2632-UCGVD,True,0.8043478260869565,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.5464581416743332,1.6175586334256693,Yes,0.6258713830949596,True,True,False,True,False,True,True,False,False,False,False,True
5445-PZWGX,False,0.717391304347826,Yes,No,No,Yes,One year,No,Electronic check,0.5823367065317389,1.5163139427516157,Yes,0.6479560547781342,True,False,False,True,False,True,True,False,False,True,False,True
1227-UDMZR,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.38270469181232775,1.5484173591874422,No,0.40467650798071714,False,True,False,True,False,True,False,False,False,True,False,True
5198-HQAEN,False,0.13043478260869565,Yes,No,Yes,No,One year,Yes,Electronic check,0.3560257589696414,0.522437673130194,No,0.3722698210901209,True,True,True,True,False,False,True,False,False,False,False,True
9170-CCKOU,False,-0.2608695652173913,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),0.3652253909843608,0.016746075715604856,Yes,0.28125432351803004,True,True,False,True,False,True,True,False,False,True,False,False
2167-FQSTQ,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.40570377184912626,1.5922068328716528,No,0.44285094190562013,False,True,False,True,False,True,False,False,False,True,False,True
2819-GWENI,False,-0.021739130434782608,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9282428702851886,-0.2524764542936288,No,-0.9454966243392952,False,True,True,True,False,False,False,True,True,False,True,False
1043-YCUTE,False,0.5869565217391305,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.8316467341306348,-0.020779316712834665,Yes,-0.865631690206933,True,True,False,True,False,True,False,True,True,False,True,False
3814-MLAXC,False,0.043478260869565216,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.17479300827966884,0.2974478301015698,Yes,0.1331620723067129,False,False,False,True,False,True,True,False,False,False,False,True
3572-UUHRS,False,0.34782608695652173,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.9475620975160993,-0.15665373961218834,No,-0.9477133468182195,True,False,False,True,False,False,False,True,True,False,True,False
2692-PFYTJ,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.8206071757129715,-0.40531117266851335,No,-0.8275952494642342,False,False,False,True,False,True,False,True,True,False,True,False
1226-UDFZR,False,-0.5869565217391305,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.3817847286108555,-0.37902862419205907,Yes,-0.24153268491674082,False,False,False,True,False,False,False,False,False,False,False,False
5955-EPOAZ,False,-0.5,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.9089236430542778,-0.3805650969529086,No,-0.9666923771258229,False,False,False,True,False,False,False,True,True,False,True,False
6821-JPCDC,False,0.41304347826086957,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.49126034958601666,0.9737322253000923,No,0.508104237951679,False,True,False,True,False,False,True,False,False,False,False,False
8815-LMFLX,False,-0.08695652173913043,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-0.8270469181232751,-0.25133887349953826,No,-0.8994806450397432,True,True,True,True,False,True,False,True,True,False,True,False
9135-HSWOC,False,0.7608695652173914,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.9319227230910763,-0.03646906740535548,No,-0.9359606054830906,True,True,True,True,False,False,False,True,True,False,True,False
8582-KRHPJ,False,0.45652173913043476,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.6504139834406624,0.11373591874422904,No,-0.6440241335183137,True,False,False,False,True,False,False,False,False,True,False,False
5811-IWXYM,False,0.5,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.5685372585096597,1.15342566943675,No,0.5855245697869973,False,True,True,True,False,True,True,False,False,False,False,False
7044-YAACC,True,-0.5434782608695652,No,No,No,No,Month-to-month,Yes,Electronic check,-0.0027598896044156666,-0.33008310249307476,No,-0.005299396438142712,True,True,False,True,False,False,True,False,False,False,False,False
8189-XRIKE,True,0.06521739130434782,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.37902483900643996,0.44335364727608495,No,0.3744067835097312,False,False,False,True,False,False,True,False,False,False,False,False
1506-YJTYT,False,0.34782608695652173,Yes,No,Yes,No,Two year,No,Credit card (automatic),0.06439742410303588,0.5831283471837488,No,0.08416066363013447,True,True,True,True,False,True,False,False,False,True,False,True
4123-DVHPH,False,-0.43478260869565216,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.32566697332106725,-0.1761551246537396,No,0.3460754032714369,True,True,False,True,False,True,True,False,False,True,False,False
6425-YQLLO,True,0.8043478260869565,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.6550137994480223,1.648096029547553,Yes,0.6549131773249096,False,True,False,True,False,True,True,False,False,False,False,True
5442-UTCVD,False,-0.5652173913043478,No,Yes,No,Yes,Month-to-month,No,Electronic check,0.3955841766329347,-0.33696768236380426,Yes,0.2839453529159274,True,False,True,True,False,True,True,False,False,False,False,False
2228-BZDEE,False,0.5434782608695652,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9245630174793008,-0.09396860572483837,No,-0.9344252780053135,False,False,False,True,False,False,False,True,True,False,True,False
7734-DBOAI,False,-0.6086956521739131,No,No,Yes,No,Month-to-month,No,Electronic check,-0.5565777368905243,-0.40107109879963065,Yes,-0.5614560785383946,False,True,True,False,True,False,False,False,False,False,False,True
2789-CZANW,False,0.7608695652173914,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.7350505979760811,1.654611265004617,No,0.7225553026193826,False,True,True,True,False,True,True,False,False,True,False,True
2091-RFFBA,True,0.043478260869565216,No,No,No,No,Month-to-month,Yes,Electronic check,0.06531738730450803,0.24219390581717457,Yes,0.021286102961693247,False,False,False,True,False,True,True,False,False,False,False,False
2114-MGINA,False,-0.32608695652173914,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,0.3578656853725852,-0.07929824561403509,Yes,0.19059572501859434,False,False,False,True,False,False,True,False,False,False,False,False
7596-LDUXP,False,-0.3695652173913043,No,No,Yes,No,One year,Yes,Credit card (automatic),0.2723091076356948,-0.1236343490304709,No,0.20798286597629292,False,False,False,True,False,False,True,False,False,True,False,False
3740-RLMVT,True,0.8260869565217391,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.17295308187672478,0.8042622345337026,No,-0.1648700988353937,True,True,False,True,False,False,False,False,False,True,False,True
4489-SNOJF,False,0.13043478260869565,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.03495860165593387,0.3460240073868884,Yes,0.05589671606021049,False,True,True,True,False,True,False,False,False,True,False,True
2192-OZITF,False,0.34782608695652173,No,No,No,Yes,Two year,No,Mailed check,0.05887764489420429,0.576657433056325,No,0.07513480556853809,False,False,False,True,False,True,False,False,False,True,False,True
5651-CPDND,False,-0.41304347826086957,No,No,No,No,Month-to-month,No,Mailed check,-0.4480220791168353,-0.2675161588180978,No,-0.392499434138785,True,False,False,True,False,False,False,False,False,False,False,False
2186-QZEYA,True,0.0,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.2171113155473781,0.0949879963065559,No,-0.2058470769925264,False,False,False,True,False,True,False,False,False,True,False,False
1131-ALZWV,False,-0.10869565217391304,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.841766329346826,-0.23408310249307476,No,-0.8374479626735968,False,False,False,True,False,True,False,True,True,False,True,False
7729-XBTWX,False,0.8043478260869565,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.9310027598896045,-0.015652816251154174,No,-0.9273517753629493,True,True,True,True,False,False,False,True,True,False,True,False
9134-WYRVP,False,0.4782608695652174,No,No,Yes,No,One year,No,Mailed check,0.2943882244710212,0.8479187442289935,No,0.2465982287045672,True,False,False,True,False,False,True,False,False,True,False,False
3284-SVCRO,False,0.34782608695652173,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.8252069917203312,-0.08167682363804246,No,-0.8431329137985806,False,True,False,True,False,True,False,True,True,False,True,False
9732-OUYRN,False,0.43478260869565216,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-0.9448022079116836,-0.14146629732225297,No,-0.9574381600609907,False,True,False,True,False,False,False,True,True,False,True,False
0559-CKHUS,False,0.0,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.9346826126954922,-0.2587405355493998,No,-0.9714568534526221,False,True,False,True,False,False,False,True,True,False,True,False
2931-SVLTV,False,0.2391304347826087,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.7313707451701933,0.9075900277008312,No,0.7669678563389973,True,True,True,True,False,True,True,False,False,True,False,True
6899-PPEEA,True,0.17391304347826086,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.48206071757129726,0.644971375807941,Yes,0.4894665803995757,False,False,False,True,False,True,True,False,False,False,False,False
7504-UWHNB,False,-0.08695652173913043,No,No,No,No,Month-to-month,No,Electronic check,-0.01103955841766319,0.09806094182825485,No,-0.022241426587324455,True,False,False,True,False,False,True,False,False,False,False,False
2582-FFFZR,False,-0.15217391304347827,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,-0.36338546458141663,-0.09578578024007385,No,-0.4003563143194276,False,False,False,False,True,False,False,False,False,False,False,False
8908-NMQTX,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.08739650413983442,0.9363693444136658,No,-0.12888977023819873,True,False,False,False,True,False,False,False,False,True,False,True
2187-LZGPL,False,-0.4782608695652174,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.5565777368905243,-0.32625669436749766,Yes,-0.5280727678996134,False,False,False,False,True,False,False,False,False,False,False,False
1431-AIDJQ,False,0.08695652173913043,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.2161913523459062,0.3562326869806094,No,0.15780252340625622,True,True,True,True,False,False,False,False,False,False,False,True
6288-LBEAR,False,-0.13043478260869565,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.1609935602575897,0.11413481071098802,No,0.1331828816011735,False,False,False,True,False,False,True,False,False,False,False,True
4597-NUCQV,True,-0.10869565217391304,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.5685372585096597,0.3080849492151432,Yes,0.5804927014722309,True,False,False,True,False,True,True,False,False,False,False,False
9019-QVLZD,False,-0.6086956521739131,No,No,Yes,No,Month-to-month,No,Electronic check,0.16927322907083725,-0.3894145891043398,Yes,0.17019481296156144,False,False,False,True,False,False,True,False,False,False,False,False
8413-YNHNV,False,0.8695652173913043,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.37350505979760834,1.455106186518929,No,0.39413446882871633,True,False,False,True,False,True,False,False,False,True,False,True
5808-TOTXO,False,-0.5652173913043478,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-0.9162833486660534,-0.3959593721144967,No,-0.9503098265345691,False,False,True,True,False,False,False,True,True,False,True,False
4369-NYSCF,False,0.5869565217391305,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.09935602575896976,0.8530895660203138,No,0.1138439170767534,True,False,False,True,False,False,False,False,False,False,False,True
6333-YDVLT,False,0.782608695652174,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.7295308187672495,1.696376731301939,No,0.7316906848082081,True,False,False,True,False,True,True,False,False,True,False,True
5324-KTGCG,False,0.9130434782608695,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-0.9107635694572217,0.04203878116343493,No,-0.9029558529015457,True,True,False,True,False,False,False,True,True,False,True,False
5599-HVLTW,True,-0.32608695652173914,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.18399264029438825,-0.10027700831024931,No,0.0965395720283773,False,False,False,True,False,True,True,False,False,False,False,False
7394-LWLYN,False,-0.5869565217391305,No,No,No,No,Month-to-month,Yes,Electronic check,-0.003679852805887556,-0.37633979686057245,No,-0.15714709413537709,False,False,False,True,False,False,True,False,False,False,False,False
3707-LRWZD,False,0.06521739130434782,No,No,Yes,No,One year,No,Electronic check,0.25206991720331196,0.4090489381348107,Yes,0.30711854800343774,False,False,False,True,False,True,True,False,False,False,False,False
6873-UDNLD,False,0.2391304347826087,No,Yes,No,Yes,Month-to-month,No,Electronic check,-0.05335786568537244,0.3940240073868883,No,-0.03891453562302663,True,False,False,True,False,False,False,False,False,True,False,False
2700-LUEVA,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-0.9126034958601655,-0.40678855032317635,No,-0.9203266679052934,True,False,False,True,False,False,False,True,True,False,True,False
1455-ESIQH,False,-0.6086956521739131,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.344986200551978,-0.3865927977839335,Yes,0.34731182218398426,True,False,False,True,False,False,True,False,False,False,False,False
0958-YHXGP,False,-0.4782608695652174,No,No,No,No,Month-to-month,Yes,Mailed check,-0.008279668813247262,-0.26597968605724837,No,0.01241892815684529,False,False,False,True,False,False,True,False,False,False,False,False
1101-SSWAG,False,-0.30434782608695654,No,No,No,No,Month-to-month,Yes,Electronic check,-0.3541858325666972,-0.202792243767313,No,-0.4258827447775664,False,True,False,True,False,True,False,False,False,False,False,False
2979-SXESE,False,-0.2608695652173913,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.44250229990800394,0.06196860572483845,Yes,0.448225424605137,False,True,True,True,False,True,True,False,False,True,False,False
4013-TLDHQ,False,-0.21739130434782608,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.14535418583256682,0.027619575253924326,Yes,0.15018434898217525,True,False,False,True,False,False,True,False,False,False,False,False
5743-KHMNA,False,0.9130434782608695,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.8242870285188593,0.14792243767313018,No,-0.809349363328719,True,False,False,True,False,True,False,True,True,False,True,False
4194-FJARJ,False,0.5434782608695652,No,No,No,No,Two year,No,Bank transfer (automatic),-0.19043238270469173,0.5544524469067406,No,-0.18072491589826126,False,True,True,True,False,True,False,False,False,True,False,True
5325-UWTWJ,False,0.043478260869565216,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3716651333946643,0.45274976915974147,No,0.4476113209042655,True,True,False,True,False,True,True,False,False,True,False,True
3969-GYXEL,False,-0.391304347826087,No,No,No,No,Month-to-month,No,Electronic check,0.11131554737810509,-0.16510433979686054,No,0.10890777550097071,False,False,False,True,False,False,True,False,False,True,False,False
9208-OLGAQ,True,-0.2391304347826087,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.268629254829807,0.013643582640812611,No,0.18230141481358875,False,False,False,True,False,False,True,False,False,False,False,False
3244-CQPHU,True,0.9347826086956522,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7313707451701933,1.8760406278855033,No,0.6902892767791792,False,False,False,True,False,True,True,False,False,True,False,True
2674-MLXMN,True,0.9130434782608695,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.5390984360625578,1.6409750692520773,No,0.5105844224560517,False,False,False,True,False,True,True,False,False,False,False,False
9708-HPXWZ,True,-0.5217391304347826,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),-0.4590616375344986,-0.349466297322253,No,-0.508599170026991,True,False,False,False,True,False,False,False,False,False,False,True
6992-TKNYO,False,0.1956521739130435,No,Yes,No,Yes,One year,No,Credit card (automatic),-0.02483900643974231,0.37583748845798703,No,-0.002310028343661479,True,True,False,True,False,True,False,False,False,False,False,True
4468-YDOVK,False,-0.5217391304347826,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.3992640294388224,-0.3434238227146814,No,-0.4327448697422047,True,False,True,True,False,False,False,False,False,False,False,True
3754-DXMRT,True,-0.5869565217391305,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4820607175712971,-0.38554385964912274,Yes,-0.4460054625792761,True,False,False,True,False,False,False,False,False,False,False,False
5792-JALQC,True,0.5,No,Yes,No,No,Two year,No,Bank transfer (automatic),-0.19319227230910752,0.5040147737765467,No,-0.19835907644639394,False,False,False,True,False,True,False,False,False,True,False,False
7130-VTEWQ,True,-0.45652173913043476,No,No,No,No,Month-to-month,Yes,Electronic check,0.09935602575896976,-0.23378762696214217,Yes,0.10029850631161322,False,False,False,True,False,True,True,False,False,False,False,False
2200-DSAAL,False,0.8478260869565217,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.1895124195032201,1.1620240073868882,No,0.14859384725411462,False,False,False,True,False,True,False,False,False,False,False,False
4302-ZYFEL,False,0.8695652173913043,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-0.9162833486660534,0.0016620498614958448,No,-0.9280274074367031,True,True,True,True,False,False,False,True,True,False,True,False
9351-LZYGF,False,0.2826086956521739,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.07267709291628315,0.39307848568790404,No,-0.10062508670463613,False,True,False,True,False,True,False,False,False,True,False,True
4366-CTOUZ,False,0.45652173913043476,Yes,No,Yes,Yes,Two year,Yes,Mailed check,0.549218031278749,1.0758190212373038,No,0.5637284065417278,False,False,False,True,False,False,True,False,False,False,False,True
6121-VZNQB,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.9429622815087396,-0.40727608494921513,Yes,-0.9509280359908429,False,False,False,True,False,False,False,True,True,False,True,False
7903-CMPEY,True,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,0.18307267709291636,-0.3891929824561403,Yes,0.18410452572772032,True,True,False,True,False,True,True,False,False,True,False,False
1518-OMDIK,False,0.08695652173913043,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.47470101195952163,0.019242843951985226,No,-0.4831682810302763,True,True,False,True,False,False,False,False,False,False,False,False
6671-NGWON,False,-0.4782608695652174,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9199632014719411,-0.3684210526315789,No,-0.906152008229303,False,False,False,True,False,False,False,True,True,False,True,False
0595-ITUDF,False,0.7608695652173914,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.39466421343146285,1.3482622345337025,No,0.4221055068703511,True,True,True,True,False,True,True,False,False,True,False,False
6996-KNSML,False,-0.6086956521739131,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.08371665133394686,-0.39078855032317633,Yes,0.08395459381137665,False,False,False,True,False,False,True,False,False,False,False,False
1955-IBMMB,False,0.6521739130434783,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.9227230910763569,-0.06062419205909509,No,-0.9303699520381471,True,False,False,True,False,False,False,True,True,False,True,False
0096-BXERS,False,-0.5,No,No,No,No,Month-to-month,No,Electronic check,-0.36798528058877633,-0.31997783933518004,No,-0.33287313208118396,False,True,False,True,False,True,False,False,False,False,False,False
3806-YAZOV,False,-0.5652173913043478,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9484820607175714,-0.39637303785780237,No,-0.9589647589224012,False,False,False,True,False,False,False,True,True,False,True,False
7998-ZLXWN,False,-0.30434782608695654,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-0.9181232750689972,-0.31517636195752535,No,-0.8961546781649906,False,True,False,True,False,False,False,True,True,False,True,False
6253-WRFHY,False,-0.34782608695652173,No,No,Yes,Yes,One year,Yes,Electronic check,-0.10303587856485731,-0.15368421052631576,No,-0.05350190106240877,True,True,True,True,False,False,False,False,False,False,False,False
9133-AYJZG,False,-0.13043478260869565,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.5216191352345908,0.25163434903047094,No,0.50842258222332,False,False,False,True,False,True,True,False,False,False,False,False
2675-OTVVJ,True,0.043478260869565216,No,No,Yes,No,Month-to-month,No,Electronic check,0.3514259429622817,0.4166722068328717,No,0.3745628938613409,True,True,False,True,False,True,True,False,False,True,False,False
8680-CGLTP,False,0.0,Yes,No,No,No,One year,Yes,Electronic check,-0.21343146274149025,0.08826592797783937,No,-0.22039631678241658,True,False,False,True,False,False,False,False,False,True,False,True
8430-TWCBX,False,0.43478260869565216,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-0.9135234590616375,-0.10797414589104339,No,-0.9145356854475456,False,True,False,True,False,False,False,True,True,False,True,False
5018-GWURO,False,0.5869565217391305,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.2805887764489421,1.0357377654662974,No,0.318565082467256,False,True,False,True,False,True,True,False,False,False,False,False
6741-QRLUP,False,0.7391304347826086,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.18307267709291636,1.063084025854109,No,0.1653963300390561,False,False,False,True,False,True,False,False,False,True,False,True
4737-HOBAX,False,0.7391304347826086,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.17387304507819695,1.0745189289012005,No,0.1767890471618145,True,True,False,True,False,True,False,False,False,False,False,True
0537-QYZZN,True,-0.10869565217391304,No,No,No,No,Month-to-month,Yes,Electronic check,0.17479300827966884,0.13600000000000004,No,0.1304362173049574,True,True,True,True,False,True,True,False,False,True,False,False
3340-QBBFM,True,0.15217391304347827,No,Yes,No,No,One year,No,Credit card (automatic),-0.2989880404783808,0.17591874422899353,No,-0.2784964586564408,True,True,False,True,False,False,False,False,False,False,False,True
1704-NRWYE,True,-0.43478260869565216,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.19319227230910765,-0.19082548476454292,Yes,0.24376173825813502,False,False,False,True,False,False,True,False,False,False,False,False
2592-SEIFQ,False,-0.5652173913043478,No,No,No,No,Month-to-month,No,Electronic check,-0.8390064397424103,-0.39313758079409045,Yes,-0.8912708234604283,True,False,False,False,True,False,False,False,False,False,False,False
8200-KLNYW,False,-0.17391304347826086,No,Yes,Yes,Yes,One year,No,Mailed check,0.1941122355105798,0.09380609418282553,No,0.20940695561663786,False,True,False,True,False,False,False,False,False,True,False,True
3372-CDXFJ,False,-0.34782608695652173,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.84360625574977,-0.3113942751615882,No,-0.8149695101841824,True,True,True,True,False,True,False,True,True,False,True,False
4781-ZXYGU,False,-0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-0.9236430542778289,-0.4069658356417359,No,-0.9314544381182205,True,True,True,True,False,False,False,True,True,False,True,False
7632-YUTXB,False,-0.08695652173913043,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9254829806807728,-0.2592428439519852,No,-0.9193251685861299,False,True,True,True,False,False,False,True,True,False,True,False
2718-YSKCS,False,0.9130434782608695,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.9337626494940202,-0.002962142197599221,No,-0.9427389374890761,True,True,True,True,False,False,False,True,True,False,True,False
9896-UYMIE,False,0.8043478260869565,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8086476540938364,1.7687830101569715,No,0.7696893829680932,True,False,False,True,False,True,True,False,False,True,False,True
0853-NWIFK,False,0.34782608695652173,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.5510579576816929,0.9119778393351801,No,0.5428514732033642,False,False,False,True,False,False,True,False,False,True,False,False
8212-CRQXP,False,-0.15217391304347827,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.17755289788408476,0.09129455216989847,No,0.13339730009835937,False,True,False,True,False,False,True,False,False,False,False,False
6980-CDGFC,False,0.8260869565217391,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-0.9107635694572217,-0.020705447830101517,No,-0.9377241892456532,False,True,False,True,False,False,False,True,True,False,True,False
7691-XVTZH,False,0.8478260869565217,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.3606255749770011,1.3523397968605726,No,0.3242653373067212,False,True,False,True,False,True,True,False,False,False,False,False
2520-SGTTA,False,-0.6304347826086957,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9264029438822448,0.0,No,0.0,False,True,True,True,False,False,False,True,True,False,True,False
7481-ATQQS,True,0.43478260869565216,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.3771849126034959,0.92140350877193,Yes,0.4040672352257673,False,False,False,True,False,True,True,False,False,False,False,False
